ROI_name,CT,MT,dCT,dMT
lh_bankssts_part1,2.84352850347,0.866944057436,-0.0179311400968,0.0057943479819
lh_bankssts_part2,2.73949579463,0.893335738987,-0.00385557785278,0.00311246613432
lh_caudalanteriorcingulate_part1,2.57834901727,0.898216836519,-0.00364292564727,0.000104085384599
lh_caudalmiddlefrontal_part1,2.9594271138,0.850927973624,-0.0207153774716,0.00793856496716
lh_caudalmiddlefrontal_part2,2.88494332564,0.893588594449,-0.00912672748447,0.00670627626066
lh_caudalmiddlefrontal_part3,2.72263497957,0.870888146286,-0.0147645587083,0.00588095424631
lh_caudalmiddlefrontal_part4,3.01803917969,0.878766927701,-0.0129447357587,0.00747936508561
lh_cuneus_part1,2.33308623455,1.00031488969,-0.0125571888026,0.00363988699145
lh_cuneus_part2,2.30423088715,0.969662227848,-0.0126631831168,0.00399555136524
lh_entorhinal_part1,3.06930262794,0.842709960235,0.0241753117695,0.00237442468557
lh_fusiform_part1,2.81881929934,0.899074942056,-0.0196452394946,0.00356939205222
lh_fusiform_part2,2.87257384296,0.81995628642,-0.00334830729249,0.00415784365068
lh_fusiform_part3,2.7831635662,0.93139796117,-0.0163746582716,0.00512451284764
lh_fusiform_part4,2.86556944092,0.87289331682,-0.00347062549959,0.00319805576752
lh_fusiform_part5,2.8895875141,0.915934955954,-0.0151633074332,0.00327566552657
lh_inferiorparietal_part1,2.76365674824,0.89620192261,-0.0144261314496,0.00416686263329
lh_inferiorparietal_part2,2.71708847853,0.936407596015,-0.0108659128294,0.00381918317353
lh_inferiorparietal_part3,2.70889142572,0.884559407965,-0.00656156778413,0.00289805184425
lh_inferiorparietal_part4,2.76503163067,0.912316996299,-0.0235133021051,0.00584952208849
lh_inferiorparietal_part5,2.5881062591,0.922526846367,-0.00281318447509,0.00243841872372
lh_inferiorparietal_part6,2.84425943964,0.896993045051,-0.0172963036331,0.00498871774852
lh_inferiorparietal_part7,2.90036196689,0.901586012333,-0.0162915734593,0.00333543798216
lh_inferiorparietal_part8,2.84618448569,0.883001055658,-0.015543287265,0.00311489859757
lh_inferiortemporal_part1,3.12098745012,0.781802841981,-0.00190663959376,0.00478421134498
lh_inferiortemporal_part2,2.91928356379,0.88335342322,-0.00247792146213,0.00179076909378
lh_inferiortemporal_part3,3.0416453675,0.837335764593,-0.022021200594,0.00514668796896
lh_inferiortemporal_part4,3.0876626967,0.861188951756,-0.0182672693192,0.00126469601466
lh_inferiortemporal_part5,2.96621151674,0.855975287214,-0.0138782843817,0.0045040978869
lh_inferiortemporal_part6,3.05183212038,0.856543534296,-0.00745579053274,0.00355473893567
