ROI_name,CT,MT,dCT,dMT
lh_bankssts_part1,2.81811593007,0.866267701971,-0.0179544731354,0.00523648384079
lh_bankssts_part2,2.78846377905,0.87728069711,-0.0163411216412,0.00456425022671
lh_caudalanteriorcingulate_part1,2.58087879097,0.89436370938,-0.0115740710727,0.00212813250909
lh_caudalmiddlefrontal_part1,2.94864124009,0.867303169627,-0.0208355082703,0.00511617640925
lh_caudalmiddlefrontal_part2,2.91957622181,0.90965175154,-0.0144599152536,0.00379677245482
lh_caudalmiddlefrontal_part3,2.70479376883,0.889629798354,-0.014627973904,0.00363354860856
lh_caudalmiddlefrontal_part4,3.03280388265,0.896454436008,-0.015396295632,0.00417558155625
lh_cuneus_part1,2.34482138292,0.989297862061,-0.0146228489615,0.00245330249483
lh_cuneus_part2,2.30169666621,0.971274784825,-0.0116411594791,0.00224015545769
lh_entorhinal_part1,3.2541799149,0.825002464295,-0.00575450576812,0.0039889452949
lh_fusiform_part1,2.81994414084,0.89083764419,-0.0209570298748,0.0037622214662
lh_fusiform_part2,2.93507183291,0.81085888089,-0.0165661416251,0.00409798886436
lh_fusiform_part3,2.76696520347,0.939998056597,-0.0193876124508,0.00349181970319
lh_fusiform_part4,2.88390382529,0.871525173474,-0.0136722305706,0.00374975321985
lh_fusiform_part5,2.87737248937,0.911510417338,-0.0193951117072,0.0032410414977
lh_inferiorparietal_part1,2.78246950935,0.890935597571,-0.0174290968114,0.00417353966126
lh_inferiorparietal_part2,2.73048117452,0.927888137739,-0.015248458433,0.00301847706202
lh_inferiorparietal_part3,2.74731953476,0.874965190166,-0.016754635502,0.00390314601276
lh_inferiorparietal_part4,2.76710326301,0.908041068708,-0.0218667504518,0.00487286737211
lh_inferiorparietal_part5,2.64932057741,0.907374937007,-0.0137251169397,0.00338420426698
lh_inferiorparietal_part6,2.90479931783,0.895268961816,-0.0218927506336,0.00403975135612
lh_inferiorparietal_part7,2.91614604392,0.885061959915,-0.0185262387569,0.00405746578554
lh_inferiorparietal_part8,2.81963812161,0.878667897011,-0.0125252489522,0.00331613765697
lh_inferiortemporal_part1,3.19437524564,0.789774370308,-0.0159003259227,0.00345805122192
lh_inferiortemporal_part2,2.91039351476,0.873312846436,-0.0137025195371,0.00363136809882
lh_inferiortemporal_part3,3.08558123526,0.837780556394,-0.0328898497716,0.00575085846208
lh_inferiortemporal_part4,3.06188893612,0.853064856483,-0.0202682188751,0.00384909468918
lh_inferiortemporal_part5,2.94670666983,0.856122143061,-0.0175693542937,0.00472259324794
lh_inferiortemporal_part6,3.04722075244,0.854344072084,-0.0127122977662,0.0034573342647
lh_isthmuscingulate_part1,2.67878441646,0.959622957589,-0.00663964235893,0.00188919062625
lh_isthmuscingulate_part2,2.48254620854,0.942400560549,-0.0080991157123,0.00249189213058
lh_lateraloccipital_part1,2.47444576361,0.993759408452,-0.0163151582164,0.00341701385687
lh_lateraloccipital_part2,2.66936319772,0.928624265516,-0.0118446972715,0.00294994616938
lh_lateraloccipital_part3,2.40248088887,0.987123728347,-0.0180143274681,0.00154650233308
lh_lateraloccipital_part4,2.76371166151,0.951169082374,-0.0165744967247,0.00400463325608
lh_lateraloccipital_part5,2.17356855655,0.988519479914,-0.0118745044554,0.0013137768567
lh_lateraloccipital_part6,2.57936084245,0.962313001493,-0.0087762601644,0.0033319225984
lh_lateraloccipital_part7,2.34242560715,0.976226643239,-0.0167253602039,0.00312668934099
lh_lateraloccipital_part9,2.61673853332,0.971245886382,-0.0206501856012,0.00249285163202
lh_lateralorbitofrontal_part1,2.79836128855,0.852656231807,-0.027958441207,0.00908745502006
lh_lateralorbitofrontal_part2,2.97394018447,0.873172253497,-0.0157712967487,0.00336611936739
lh_lateralorbitofrontal_part3,2.79110645186,0.873389111718,-0.0285929148096,0.00626524042445
lh_lateralorbitofrontal_part4,2.89021622295,0.852419254075,-0.0166710200677,0.00429858161301
lh_lingual_part1,2.45563293499,0.956098480499,-0.0114426565991,0.00237353892755
lh_lingual_part2,2.41889002341,0.981424967739,-0.0206271982476,-0.000233110898358
lh_lingual_part3,2.49738334947,0.943089696064,-0.0135857694942,0.00296736984719
lh_lingual_part4,2.41189415571,0.983213898212,-0.0147927919769,0.000657153440126
lh_lingual_part5,2.21368652612,0.969875512646,-0.00649246182028,0.00170679823488
lh_lingual_part6,2.5223020312,0.979993513584,-0.0133350075502,0.00222749104868
lh_medialorbitofrontal_part1,2.97989040351,0.874740627319,-0.0126355034562,0.00420862558371
lh_medialorbitofrontal_part2,2.65774291024,0.877740628649,-0.0206259849588,0.00477368919455
lh_medialorbitofrontal_part3,2.52776076585,0.896531013793,-0.0201427862529,0.00598400056031
lh_middletemporal_part1,3.35005827863,0.806578117398,-0.0202210412333,0.00536669217739
lh_middletemporal_part2,3.08764769276,0.876806734129,-0.0163733091792,0.0033839737452
lh_middletemporal_part3,3.2046916124,0.792978102027,-0.0137967173573,0.00469822371145
lh_middletemporal_part4,3.21353616839,0.836161620924,-0.0230109794041,0.00515687093307
lh_middletemporal_part5,3.13045556679,0.823968667673,-0.0290809655703,0.00668029692705
lh_parahippocampal_part1,2.76067101989,0.878683468513,-0.00550544672649,0.00315786638816
lh_parahippocampal_part2,2.53341628254,0.924698035274,-0.0161497663378,0.00318039285401
lh_paracentral_part1,2.51625181311,1.01356286323,-0.0204912190172,0.00296251871767
lh_paracentral_part2,2.84371971448,0.960208538612,-0.0182195427809,0.00426919264106
lh_paracentral_part3,2.80507780948,1.00233207414,-0.0225885123918,0.00300014766616
lh_parsopercularis_part1,2.83912778343,0.872251258899,-0.0208387990999,0.00533480017153
lh_parsopercularis_part2,2.94903815999,0.833533353743,-0.0147577815063,0.00393931754358
lh_parsopercularis_part3,2.81055505599,0.867378195568,-0.0175118588441,0.00418235962348
lh_parsorbitalis_part1,2.94185397298,0.831724019215,-0.0279563439861,0.00740422227253
lh_parstriangularis_part1,2.88526598068,0.859744113955,-0.0241502478013,0.00557708782592
lh_parstriangularis_part2,2.7168323675,0.851926927766,-0.0198811888831,0.0060164066225
lh_pericalcarine_part1,2.05735803759,0.976749337529,-0.00863061986203,0.000621162833768
lh_pericalcarine_part2,2.21709718141,0.988485261513,-0.0145847221604,0.0011671822181
lh_postcentral_part1,2.02520537551,1.00879855783,-0.0107888241198,0.00199869404388
lh_postcentral_part2,2.92569931515,0.88259076021,-0.0139406822587,0.00343175831957
lh_postcentral_part3,2.26168473907,1.02184588866,-0.0175610872734,0.00196838718919
lh_postcentral_part4,2.84125244235,0.894380416634,-0.0166662673339,0.0043971627457
lh_postcentral_part5,2.21967017976,1.01161026805,-0.0138624117542,0.00125807395584
lh_postcentral_part6,2.11320872555,0.960499724655,-0.00755135837185,0.00386388802605
lh_postcentral_part7,2.47560333313,0.974095932974,-0.0138413604567,0.00193997136047
lh_postcentral_part8,2.21835026701,0.97888789423,-0.0127417082058,0.00345766467244
lh_posteriorcingulate_part1,2.80290919827,0.88247752359,-0.0149553462576,0.00278436465512
lh_posteriorcingulate_part2,2.32454922648,0.930647623979,-0.011077991632,0.00210242368274
lh_precentral_part1,2.73252767925,1.04773399885,-0.0172044294479,0.00256663501709
lh_precentral_part2,2.930942624,0.846826258088,-0.0209356279072,0.00397398229236
lh_precentral_part3,2.73885782907,1.06062283992,-0.0150745118489,0.00328542165073
lh_precentral_part4,3.01105589708,0.872028281726,-0.0154906696715,0.0045970876968
lh_precentral_part5,2.92940767187,0.974943167433,-0.0135166860448,0.00422734276291
lh_precentral_part6,2.87618253904,0.981854026902,-0.0163148674304,0.00430566044102
lh_precentral_part7,2.89327737009,0.922154277063,-0.00896429904701,0.00510458246347
lh_precentral_part8,2.86399020023,0.929350685793,-0.012360981374,0.00341963426582
lh_precentral_part9,2.83216366806,0.956853253976,-0.00941810914729,0.00410604052935
lh_precuneus_part1,2.72157357198,0.915408897891,-0.012720963688,0.00228303079753
lh_precuneus_part2,2.60318606157,0.913149128952,-0.0210876709564,0.00207936739333
lh_precuneus_part3,2.56284253526,0.951187144768,-0.0150978859923,0.00297514285284
lh_precuneus_part4,2.63893567272,0.889420235278,-0.014095290851,0.0029639057233
lh_precuneus_part5,2.62640314056,0.947031571281,-0.0162236850565,0.00290500475386
lh_precuneus_part6,2.67995813108,0.909055882868,-0.021768321163,0.00255167670555
lh_precuneus_part7,2.59305335003,0.901570043635,-0.00582855636934,0.00296990259033
lh_rostralanteriorcingulate_part1,2.79408433849,0.907052549394,-0.009756008251,0.000765102307958
lh_rostralmiddlefrontal_part1,2.56465565931,0.871731829061,-0.0219621228336,0.004783383965
