ROI_name,CT,MT,dCT,dMT
lh_bankssts_part1,2.84108009468,0.860944455566,-0.0181855802832,0.00542835731806
lh_bankssts_part2,2.80167468266,0.875557906654,-0.0168734161477,0.00465441839563
lh_caudalanteriorcingulate_part1,2.54027388775,0.901436827796,-0.0114854134628,0.0021009644808
lh_caudalmiddlefrontal_part1,2.942711833,0.868123675057,-0.0209052717448,0.00499791756997
lh_caudalmiddlefrontal_part2,2.92664277499,0.907534131019,-0.0141753598288,0.00367462382635
lh_caudalmiddlefrontal_part3,2.72591346496,0.886567708608,-0.0151479294264,0.0036307767327
lh_caudalmiddlefrontal_part4,3.03121938911,0.896932382982,-0.0161717799473,0.00409703572514
lh_cuneus_part1,2.36808206932,0.990663033248,-0.0156204837238,0.00259905382061
lh_cuneus_part2,2.34726111802,0.971540287827,-0.0134558039438,0.00234394886893
lh_entorhinal_part1,3.2070234832,0.831325204302,-0.00448446106464,0.00396414304834
lh_fusiform_part1,2.86673943376,0.885702134782,-0.0221741153509,0.00403109605612
lh_fusiform_part2,2.9212888838,0.806235365221,-0.0163988804346,0.00427953161859
lh_fusiform_part3,2.78969743827,0.933100897082,-0.0198692567427,0.0036887308723
lh_fusiform_part4,2.90216758446,0.86626688641,-0.0154937461574,0.00406118858908
lh_fusiform_part5,2.89732260253,0.906510488931,-0.0199758031209,0.0033550775945
lh_inferiorparietal_part1,2.77823893661,0.889133321947,-0.0176484875872,0.00427054792103
lh_inferiorparietal_part2,2.74946782306,0.927189118769,-0.016175124947,0.0031290357873
lh_inferiorparietal_part3,2.75204557128,0.874776784225,-0.0165439879196,0.00384840225384
lh_inferiorparietal_part4,2.78510507521,0.90515468832,-0.0230098992238,0.00494096489135
lh_inferiorparietal_part5,2.65584167367,0.907841793034,-0.0135539032153,0.00338223147575
lh_inferiorparietal_part6,2.89029806894,0.890665474697,-0.0210499659867,0.00407723291802
lh_inferiorparietal_part7,2.91235084358,0.884544967189,-0.0191417740759,0.00407386681839
lh_inferiorparietal_part8,2.82760447843,0.877653391243,-0.0134598269109,0.00343631899731
lh_inferiortemporal_part1,3.17838003038,0.790920332642,-0.0152071460995,0.00364340944507
lh_inferiortemporal_part2,2.90900419341,0.869396401908,-0.0137103114339,0.00376068330282
lh_inferiortemporal_part3,3.08895698854,0.837990320511,-0.0329924725704,0.00571803343091
lh_inferiortemporal_part4,3.04870906808,0.851426811394,-0.0205141921678,0.00401941512201
lh_inferiortemporal_part5,2.93314029688,0.85177016739,-0.0171026950641,0.00493492570595
lh_inferiortemporal_part6,3.05157425757,0.848392506753,-0.0141878761715,0.00369450744904
lh_isthmuscingulate_part1,2.71020513895,0.95638776739,-0.00640791244862,0.00199165118975
lh_isthmuscingulate_part2,2.4842770726,0.939982783102,-0.00804748496498,0.00262816074051
lh_lateraloccipital_part1,2.48730269553,0.992430974594,-0.0166509418596,0.00359074490087
lh_lateraloccipital_part2,2.67246053966,0.922966859754,-0.0125212732391,0.00313871035602
lh_lateraloccipital_part3,2.42144910349,0.989799273355,-0.0191822299073,0.00158352995463
lh_lateraloccipital_part4,2.77561960144,0.946247638725,-0.0170523464304,0.00405379125673
lh_lateraloccipital_part5,2.20285110133,0.986500622575,-0.0124231670517,0.00132884497794
lh_lateraloccipital_part6,2.61879688432,0.958173072916,-0.00952788418647,0.00344181701718
lh_lateraloccipital_part7,2.34274074244,0.977234516106,-0.0170243040794,0.00318111843771
lh_lateraloccipital_part9,2.61977323555,0.967614848831,-0.02109169326,0.00250529157246
lh_lateralorbitofrontal_part1,2.78688861525,0.8683743661,-0.0269645986669,0.00891709001293
lh_lateralorbitofrontal_part2,2.97266336631,0.878562568313,-0.0163723812199,0.00355804335156
lh_lateralorbitofrontal_part3,2.83300710522,0.878321168914,-0.0293649667497,0.00639873480423
lh_lateralorbitofrontal_part4,2.93380833548,0.851118056839,-0.0167730913095,0.00453075121265
lh_lingual_part1,2.49380735838,0.949316856384,-0.012189107897,0.00250257445801
lh_lingual_part2,2.43124919013,0.975521840501,-0.0215423334925,-0.000221493348022
lh_lingual_part3,2.54093785689,0.937831314583,-0.0141720615294,0.00320031387113
lh_lingual_part4,2.43912203675,0.982964883694,-0.0161788360913,0.000709935409607
lh_lingual_part5,2.25322283039,0.973512749463,-0.00745820752209,0.00172340997431
lh_lingual_part6,2.5426295767,0.972209856241,-0.0135064573331,0.00244751063962
lh_medialorbitofrontal_part1,2.98138554488,0.876203176301,-0.0145372351325,0.00442053990438
lh_medialorbitofrontal_part2,2.63021670422,0.894799637657,-0.0207477868288,0.00462390218012
lh_medialorbitofrontal_part3,2.5259842729,0.906846796847,-0.0204952949042,0.0060764618137
lh_middletemporal_part1,3.35780602279,0.802291130034,-0.0198798041033,0.00543501107296
lh_middletemporal_part2,3.08441001713,0.87252499834,-0.016376298952,0.00346508606372
lh_middletemporal_part3,3.20815929509,0.792383793888,-0.012563461599,0.00470092774914
lh_middletemporal_part4,3.20440891623,0.832405541307,-0.0223127239112,0.00536472415105
lh_middletemporal_part5,3.13652332407,0.823064316026,-0.0283675226795,0.00676456779986
lh_parahippocampal_part1,2.717101942,0.879165281905,-0.00557448507272,0.00315767207104
lh_parahippocampal_part2,2.56220362242,0.924521165997,-0.0167869471106,0.00327069944364
lh_paracentral_part1,2.51626651058,1.00768741535,-0.0203156805065,0.00281705009725
lh_paracentral_part2,2.86301288904,0.953158258839,-0.0196986627507,0.0043409819448
lh_paracentral_part3,2.82046690801,1.00378042659,-0.0228125830639,0.00282046192142
lh_parsopercularis_part1,2.85267982228,0.87446873161,-0.0211923547829,0.00514786398196
lh_parsopercularis_part2,2.97989167718,0.83126575556,-0.0160569218124,0.0040272222486
lh_parsopercularis_part3,2.8281032506,0.865967585792,-0.0178695088871,0.00405863907636
lh_parsorbitalis_part1,2.96696213003,0.837390188649,-0.0285635031751,0.00720203558979
lh_parstriangularis_part1,2.9298390325,0.8614247989,-0.0250570528217,0.00537716406149
lh_parstriangularis_part2,2.74875860328,0.850777561862,-0.021003346112,0.00602447041213
lh_pericalcarine_part1,2.07126095244,0.976415764477,-0.00887925729462,0.000722214524335
lh_pericalcarine_part2,2.26250484895,0.990289808338,-0.0157023622544,0.00118278919414
lh_postcentral_part1,1.99970187613,1.01151647757,-0.0109328282211,0.00191973815872
lh_postcentral_part2,2.97105118428,0.876706920753,-0.015452586437,0.0036852150273
lh_postcentral_part3,2.23067080403,1.01422434048,-0.0180279627517,0.0020984712609
lh_postcentral_part4,2.82174477204,0.891507512494,-0.0172736027689,0.00442976856248
lh_postcentral_part5,2.19095450908,1.00753988611,-0.0141460824116,0.00138406557848
lh_postcentral_part6,2.09520996555,0.960619013371,-0.00750493232528,0.00369442335076
lh_postcentral_part7,2.45441141868,0.967960833756,-0.0141652344032,0.0019540851601
lh_postcentral_part8,2.21575226941,0.976656412297,-0.0126930448603,0.00330847847227
lh_posteriorcingulate_part1,2.83747470623,0.877820606047,-0.0158505098138,0.00293420901225
lh_posteriorcingulate_part2,2.29944091625,0.93475091771,-0.0106813068238,0.00208470615105
lh_precentral_part1,2.75677714679,1.04463120718,-0.0178059369357,0.00250761348067
lh_precentral_part2,3.00175929911,0.839513152515,-0.0220076347015,0.0041836844788
lh_precentral_part3,2.70520639281,1.06547965794,-0.0142438505224,0.00292338196794
lh_precentral_part4,3.01916506871,0.871786942385,-0.0162871272109,0.00450582464123
