ROI_name,CT,MT,dCT,dMT
lh_bankssts_part1,2.82744776118,0.863028208201,-0.0180580071041,0.00576542548297
lh_bankssts_part2,2.72669512533,0.885450559332,-0.00381605000384,0.00303956991134
lh_caudalanteriorcingulate_part1,2.54668790271,0.905187481787,-0.00358821563677,7.15812092806e-05
lh_caudalmiddlefrontal_part1,2.94803374722,0.855627737625,-0.0208062824418,0.00797511659496
lh_caudalmiddlefrontal_part2,2.89848019396,0.892012452427,-0.00910335138588,0.00670536004238
lh_caudalmiddlefrontal_part3,2.72559422751,0.875942627328,-0.0149912912575,0.00593477729858
lh_caudalmiddlefrontal_part4,3.03569332092,0.881626140719,-0.0128037583917,0.00750606083838
lh_cuneus_part1,2.36958012303,0.992177108621,-0.012477982092,0.00356950254406
lh_cuneus_part2,2.35088059302,0.964900398753,-0.0125727334883,0.00397873999128
lh_entorhinal_part1,3.11208839796,0.837312631161,0.0249377238108,0.00231940582352
lh_fusiform_part1,2.83606280192,0.893592334649,-0.0198410216773,0.00354593846033
lh_fusiform_part2,2.86243513634,0.812549754306,-0.00348681858157,0.00413397664792
lh_fusiform_part3,2.78115009052,0.926385644957,-0.016241527998,0.00511336442731
lh_fusiform_part4,2.85174290081,0.869019885858,-0.0035172242337,0.00315549380781
lh_fusiform_part5,2.8696708858,0.910825586124,-0.0154494730821,0.00323928166888
lh_inferiorparietal_part1,2.75280607977,0.892163090864,-0.0145430914971,0.00414936903105
lh_inferiorparietal_part2,2.72111968801,0.931094585263,-0.0108687629279,0.00376426553866
lh_inferiorparietal_part3,2.69356726491,0.882612945547,-0.00667053480197,0.00287565552548
lh_inferiorparietal_part4,2.78064735974,0.908043068637,-0.0232063162956,0.0058086270261
lh_inferiorparietal_part5,2.57384330691,0.91834181118,-0.00271480068241,0.00237766166292
lh_inferiorparietal_part6,2.86597661532,0.890805663462,-0.0170865319384,0.00495837591864
lh_inferiorparietal_part7,2.87416172197,0.896237235777,-0.0164805581279,0.0032774831366
lh_inferiorparietal_part8,2.83080166003,0.880391767863,-0.0156554034514,0.00308804781645
lh_inferiortemporal_part1,3.14196106373,0.781781420945,-0.00147765505987,0.00480273738363
lh_inferiortemporal_part2,2.87314081239,0.879807200274,-0.00285009627803,0.0017599556617
lh_inferiortemporal_part3,3.05213078172,0.831746532635,-0.0218489314765,0.00507784882093
lh_inferiortemporal_part4,3.05045689084,0.859101140814,-0.0184755432548,0.00124158533972
lh_inferiortemporal_part5,2.94759167346,0.858110393185,-0.014005122353,0.00447914753467
lh_inferiortemporal_part6,3.02494530138,0.852653488127,-0.00766606266888,0.00349109152749
lh_isthmuscingulate_part1,2.70573973483,0.960165659583,-0.0107329636648,0.00146503032383
lh_isthmuscingulate_part2,2.46076161847,0.95097367905,-0.00645125560951,0.00125796096318
lh_lateraloccipital_part1,2.48431629607,0.993286497252,-0.0140019581318,0.00539758110932
lh_lateraloccipital_part2,2.67790643315,0.921907772132,-0.00911698149298,0.00358228020421
lh_lateraloccipital_part3,2.42031017942,0.989147719292,-0.0133319435725,0.00199114993271
lh_lateraloccipital_part4,2.7839526175,0.945633379105,-0.0206990490283,0.00472050136023
lh_lateraloccipital_part5,2.1899076879,0.989952113178,-0.00813159633106,0.00218582295505
lh_lateraloccipital_part6,2.62107646337,0.951732468197,-0.00667654299917,0.00439887933034
lh_lateraloccipital_part7,2.3280559081,0.978390844042,-0.0099337845421,0.00324842244751
lh_lateraloccipital_part9,2.61659408292,0.960127869807,-0.0199133051398,0.00452769785262
lh_lateralorbitofrontal_part1,2.77149603453,0.87905279439,-0.0122034652936,0.00623608228578
lh_lateralorbitofrontal_part2,2.92914676147,0.897736976861,-0.000421164267727,0.000438793016761
lh_lateralorbitofrontal_part3,2.80184457097,0.884345217419,-0.0242345977215,0.00600890424462
lh_lateralorbitofrontal_part4,2.94799351041,0.860319820183,-0.0158080547874,0.0034650672392
lh_lingual_part1,2.44597806059,0.952063205651,-0.00509037682611,0.00249175667766
lh_lingual_part2,2.42475275561,0.975924457914,-0.017151584459,0.000269293008902
lh_lingual_part3,2.49765115354,0.945333817438,-0.012241557428,0.00280589257557
lh_lingual_part4,2.43387505507,0.975750022146,-0.0179998343689,0.00202106639911
lh_lingual_part5,2.2639827269,0.979200508579,-0.0132131205589,0.00148204985441
lh_lingual_part6,2.54586258016,0.961419361998,-0.0129250108878,0.00430072781256
lh_medialorbitofrontal_part1,2.96314758772,0.877144529611,-0.00385771090349,0.00424057730897
lh_medialorbitofrontal_part2,2.63150646019,0.884561651802,-0.014728363727,0.00563354401508
lh_medialorbitofrontal_part3,2.61142549379,0.895835062417,-0.023531050603,0.00683434351489
lh_middletemporal_part1,3.32470060989,0.799665395021,-0.0135892459699,0.00554380659562
lh_middletemporal_part2,3.02091780852,0.886889916882,-0.00990330993391,0.00123629165958
lh_middletemporal_part3,3.23198069349,0.787955595571,-0.0101570019746,0.00475856767478
lh_middletemporal_part4,3.20902680223,0.837622943347,-0.0253853170473,0.00548192335286
lh_middletemporal_part5,3.14309850272,0.822113049675,-0.0272129139272,0.00716292135748
lh_parahippocampal_part1,2.6082975104,0.880716471151,0.0146246611668,0.00229647264147
lh_parahippocampal_part2,2.50471683695,0.931750139264,-0.00843390468129,0.00225863790589
lh_paracentral_part1,2.52604677152,1.00434738249,-0.018878829969,0.00320917811166
lh_paracentral_part2,2.88245160793,0.951341697532,-0.0211350759246,0.00551944690136
lh_paracentral_part3,2.83960186938,1.01028075854,-0.0257999595407,0.00225999614382
lh_parsopercularis_part1,2.88751239325,0.866132842052,-0.0234954315217,0.00671958507248
lh_parsopercularis_part2,2.95471508604,0.837346439796,-0.00778948099105,0.00374925978054
lh_parsopercularis_part3,2.83316298631,0.863714474532,-0.0175014427241,0.00492834547067
lh_parsorbitalis_part1,2.96116577829,0.842457058736,-0.0221400968138,0.00638999402532
lh_parstriangularis_part1,2.96120931361,0.862216628515,-0.0276822387914,0.00638796105268
lh_parstriangularis_part2,2.74458589954,0.848978521915,-0.0185453014322,0.00609391968849
lh_pericalcarine_part1,2.09730682895,0.980027726622,-0.0132551188531,-2.67680614119e-05
lh_pericalcarine_part2,2.20794978378,0.98504031565,-0.00912795950816,0.00217470257858
